date,price,volume,market_cap
2024-02-21 00:00:00,6.478214801755646,252060799.8563178,2457368260.932197
2024-02-22 00:00:00,6.953083371333232,347747827.3162029,2628749664.467073
2024-02-23 00:00:00,7.4094530091527755,505277740.2375832,2800182249.384387
2024-02-24 00:00:00,7.391258243373251,432017017.6839999,2804797029.3431315
2024-02-25 00:00:00,7.213869894251406,269901029.2260715,2729144911.099311
2024-02-26 00:00:00,7.207665091163301,228134008.28276777,2726875361.483408
2024-02-27 00:00:00,7.5895471866471755,245573655.64396518,2874544279.82523
2024-02-28 00:00:00,7.201811803852959,210250400.84267282,2723762487.04401
2024-02-29 00:00:00,8.010176159397172,473200461.18436575,3032815796.770239
2024-03-01 00:00:00,7.4797647628467745,327756707.0030041,2831015780.4947605
2024-03-02 00:00:00,7.894814176946869,366595718.2287748,2988149633.067094
2024-03-03 00:00:00,7.65039303781819,212186813.4230709,2894154763.4656167
2024-03-04 00:00:00,7.5659532891446215,260353596.53724292,2860067296.929546
2024-03-05 00:00:00,7.41447652023045,255091704.19157654,2804335040.1655145
2024-03-06 00:00:00,6.924462158803966,390682215.95933944,2617570732.181776
2024-03-07 00:00:00,9.31330350611191,902256233.6842935,3517135566.379844
2024-03-08 00:00:00,10.026177979053614,836001414.1528599,3789562225.7080135
2024-03-09 00:00:00,10.513927040408005,616632296.8852649,4001344672.2490015
2024-03-10 00:00:00,12.299431950866907,843514798.9676553,4678043400.850771
2024-03-11 00:00:00,11.340336714705847,466218404.2433215,4315885867.542674
2024-03-12 00:00:00,11.486717792490847,611314918.2365212,4381153219.050917
2024-03-13 00:00:00,11.410705225348298,482252695.1420001,4346093564.836846
2024-03-14 00:00:00,11.368892416364066,335294938.2037123,4325824646.58817
2024-03-15 00:00:00,11.84333317645822,481621521.0307635,4506685515.162949
2024-03-16 00:00:00,11.085024975189734,563299745.2001736,4226878587.4078918
2024-03-17 00:00:00,10.250110118535908,482582268.3517326,3890163859.935837
2024-03-18 00:00:00,13.165775276330384,1130245034.3524354,4999869338.138358
2024-03-19 00:00:00,11.692882377197678,781738867.5363141,4442826545.906244
2024-03-20 00:00:00,10.712984348911522,728447040.4205959,4087633179.4816914
2024-03-21 00:00:00,11.707333357638191,705332567.3318691,4468415979.758169
2024-03-22 00:00:00,10.788237472212517,423920672.8154742,4122531013.2941475
2024-03-23 00:00:00,10.625107209460248,350469440.38823146,4048329805.520147
2024-03-24 00:00:00,10.686000439291131,186258369.42285764,4087074579.574312
2024-03-25 00:00:00,10.91866142833412,161483426.98604444,4173246377.3058863
2024-03-26 00:00:00,11.027102715228166,277310413.34684306,4198411560.215854
2024-03-27 00:00:00,11.131946118108004,297394600.8670674,4239915661.43206
2024-03-28 00:00:00,11.299231439220655,471039558.4619946,4295882393.305297
2024-03-29 00:00:00,11.158325180209227,293922167.12358123,4264617326.0300965
2024-03-30 00:00:00,10.961577299227592,193834147.5613488,4186965105.9170527
2024-03-31 00:00:00,10.74180648326301,158809187.05429578,4113759087.293617
2024-04-01 00:00:00,10.647802571214003,174888977.05947998,4061817677.281552
2024-04-02 00:00:00,10.081040297664623,246729638.8714573,3861076124.377947
2024-04-03 00:00:00,9.463764756149311,271359585.16314054,3619869628.7733154
2024-04-04 00:00:00,9.400800830969345,216877346.4629426,3592607971.9316616
2024-04-05 00:00:00,9.620378532984994,176075685.5384481,3669506321.084391
2024-04-06 00:00:00,9.248442791659297,168988972.60269928,3531883114.2672195
2024-04-07 00:00:00,9.553595213920438,111165614.75598697,3647719885.7294636
2024-04-08 00:00:00,9.752991881535099,102404666.27882197,3728785612.9124026
2024-04-09 00:00:00,10.32398266033531,151222582.9236392,3943953208.8035088
2024-04-10 00:00:00,9.413710400261582,174370372.75423214,3599472648.2104025
2024-04-11 00:00:00,9.211743933768483,138612207.0065852,3517929311.9363327
2024-04-12 00:00:00,9.037296767175981,140774301.388885,3447754683.266862
2024-04-13 00:00:00,8.237935163834337,374968344.3060393,3141657303.9797273
2024-04-14 00:00:00,7.558185403716909,444684725.83723646,2886115123.373268
2024-04-15 00:00:00,8.97844722875331,410129336.8407029,3428045499.312137
2024-04-16 00:00:00,8.297546852324453,404310423.558666,3157904002.081056
2024-04-17 00:00:00,8.268520643818146,278631206.79931825,3182218707.810195
2024-04-18 00:00:00,7.6629984440343,252640676.3601543,2947987991.894499
2024-04-19 00:00:00,7.904108762858869,159265165.97644198,3041215711.4531474
2024-04-20 00:00:00,7.963917025123755,250585982.2477013,3061429524.5074687
2024-04-21 00:00:00,8.928926343037462,148118413.60825345,3428393748.176682
2024-04-22 00:00:00,9.086684137425301,147071754.9318371,3495408046.0306125
2024-04-23 00:00:00,9.278616700153538,181137335.8741578,3567144094.9891768
2024-04-24 00:00:00,8.998346316999186,187026669.50366917,3461914119.159125
2024-04-25 00:00:00,8.480820176029255,202663172.71330288,3246310532.497437
2024-04-26 00:00:00,8.62677828320233,152055118.09332058,3340126675.4544406
2024-04-27 00:00:00,8.126119350479119,117426575.793102,3144067486.3766894
2024-04-28 00:00:00,8.102401547938458,108228529.2597484,3132449014.6829343
2024-04-29 00:00:00,7.9385024620905424,94813758.80407211,3068686751.7579074
2024-04-30 00:00:00,7.888134639936608,118031265.85327266,3054586471.6094136
2024-05-01 00:00:00,7.3530496344401,161410570.11894655,2852572334.2185984
2024-05-02 00:00:00,7.668441852655315,226312070.4329878,2969919282.701729
2024-05-03 00:00:00,7.836839395498113,143349732.0583373,3032373573.9448133
2024-05-04 00:00:00,8.233097510590706,145030535.4859723,3197532488.197976
2024-05-05 00:00:00,8.93838707453328,167835555.80647403,3458422425.1968093
2024-05-06 00:00:00,9.858770980415176,329408204.21472377,3835389176.0192103
2024-05-07 00:00:00,9.934180605211399,380040898.8400057,3860871665.5574527
2024-05-08 00:00:00,10.363600728118298,503549005.6842689,4029533591.013569
2024-05-09 00:00:00,9.902351749820344,408043302.2028627,3847590722.600727
2024-05-10 00:00:00,10.840737925632775,615195171.7263181,4218211451.505049
2024-05-11 00:00:00,10.967661001434708,535646732.49687505,4262960684.970576
2024-05-12 00:00:00,10.934402005452498,253849796.80770546,4250461724.7443457
2024-05-13 00:00:00,10.819580364824867,172729185.19370106,4209217091.6994505
2024-05-14 00:00:00,11.240533575866763,472108851.8364346,4369999778.687475
2024-05-15 00:00:00,10.0459047331487,441637313.41909707,3903774940.873014
2024-05-16 00:00:00,10.636963561079888,489451512.19250584,4145053057.9006515
2024-05-17 00:00:00,10.06090828607451,301498578.71333295,3915095152.542404
2024-05-18 00:00:00,10.103050776760629,219526509.17156252,3921264728.078694
2024-05-19 00:00:00,10.338426422427483,152446379.9300172,4015770851.9016037
2024-05-20 00:00:00,10.04137127597568,225245382.0604725,3902335324.4173236
2024-05-21 00:00:00,10.868673145000587,309661292.13376945,4227472598.2652607
2024-05-22 00:00:00,11.192550464453774,332631476.9791913,4350626707.091942
2024-05-23 00:00:00,10.659220960499225,574189539.8539892,4145663770.6108294
2024-05-24 00:00:00,10.236140546509406,431778982.19941884,3982761226.164398
2024-05-25 00:00:00,10.108076011330837,184644716.33264044,3931975890.654319
2024-05-26 00:00:00,10.070961147112985,129699003.38743784,3910575981.0193276
2024-05-27 00:00:00,9.978792136806252,111203672.29892208,3880645470.268963
2024-05-28 00:00:00,10.146188111889895,172257643.55342102,3936669261.601465
2024-05-29 00:00:00,10.215601037297398,183787824.94345784,3971774681.896764
2024-05-30 00:00:00,10.279610616113784,297045925.5270269,3998985769.7271447
2024-05-31 00:00:00,10.027753426058318,216167941.64766303,3897281321.8770638
2024-06-01 00:00:00,10.138006759864782,177496906.5860348,3942554507.3098564
2024-06-02 00:00:00,10.037034346494844,73925238.33182208,3898743208.254022
2024-06-03 00:00:00,9.907430868388923,98006127.6989448,3849708096.0970902
2024-06-04 00:00:00,10.004923425594617,118966995.69811082,3883704633.0160556
2024-06-05 00:00:00,10.339758455478988,187500617.49321017,4017177841.3793173
2024-06-06 00:00:00,10.74127900267605,173519697.12061012,4170637059.97631
2024-06-07 00:00:00,10.386329164817381,147193482.3655586,4037272594.98699
2024-06-08 00:00:00,9.590483026654596,270254631.5264948,3732049415.1048293
2024-06-09 00:00:00,9.149066833577269,147647431.38696286,3553643890.512961
2024-06-10 00:00:00,9.198263182275076,91481772.87759164,3572669960.470492
2024-06-11 00:00:00,8.641323707122227,192296898.05834237,3357672632.098264
2024-06-12 00:00:00,8.18621044685291,210882057.18893182,3178696373.1793776
2024-06-13 00:00:00,9.263169105549512,318332333.82588965,3601176659.046812
2024-06-14 00:00:00,8.293112121589768,190496710.7279227,3230737681.9411516
2024-06-15 00:00:00,7.955665494921252,180147238.65497983,3090725832.3785086
2024-06-16 00:00:00,7.931145686743864,76721654.95543392,3083718290.7847414
2024-06-17 00:00:00,8.382207310021645,96253419.4906658,3257838959.1387286
2024-06-18 00:00:00,7.710420805378083,208115936.5746592,3000170849.536563
2024-06-19 00:00:00,7.393248057106731,295972074.3531491,2863537472.697694
2024-06-20 00:00:00,7.695295069133284,198530697.52691776,2980157675.380479
2024-06-21 00:00:00,7.550426799495435,220539140.0697292,2935739280.9546156
2024-06-22 00:00:00,7.479571863024835,139989319.81100067,2906554955.1004953
2024-06-23 00:00:00,7.347488693253088,95748679.83019663,2854290686.7926993
2024-06-24 00:00:00,7.002100686206146,92285418.1201342,2717736796.201969
2024-06-25 00:00:00,7.5456986001332735,231162619.38457605,2930222762.237959
2024-06-26 00:00:00,7.663788939773507,150810454.16769373,2980923192.717029
2024-06-27 00:00:00,7.439540036598974,122099186.83698557,2891625570.7858033
2024-06-28 00:00:00,7.72128164741069,138443596.40926403,3003713507.7695956
2024-06-29 00:00:00,7.3553045393838765,111596994.48264161,2859342472.2833953
2024-06-30 00:00:00,7.154069560566676,55603985.22126269,2782189957.8040285
2024-07-01 00:00:00,7.662384674526245,98228263.88619581,2975202016.141675
2024-07-02 00:00:00,7.523920334208186,125031119.52347247,2922973766.182731
2024-07-03 00:00:00,7.643063983000652,103725365.7200101,2971284035.8201747
2024-07-04 00:00:00,7.048678511345406,142513272.56509212,2734279523.1733127
2024-07-05 00:00:00,6.58581898091511,212378545.2227845,2576413899.3529916
2024-07-06 00:00:00,6.383834113341997,329184735.7784469,2480701793.491227
2024-07-07 00:00:00,7.00886033748604,135502986.42164895,2721093457.535022
2024-07-08 00:00:00,6.342316195363705,116892577.17335266,2461119907.532664
2024-07-09 00:00:00,6.363086777305531,181211972.6556746,2472563527.3129673
2024-07-10 00:00:00,6.4628677806938395,128006509.99747604,2534790366.2056947
2024-07-11 00:00:00,6.496774992056821,177242820.4461092,2540617417.5658545
2024-07-12 00:00:00,6.013747580661156,204413394.97104672,2349989775.6575437
2024-07-13 00:00:00,6.111889328651497,199669649.3139699,2389251678.0817995
2024-07-14 00:00:00,6.025639643498195,96621355.86752038,2360727286.8702545
2024-07-15 00:00:00,6.201651762039228,123587400.43452974,2430493298.7187753
2024-07-16 00:00:00,6.745776759972798,342473587.5533215,2641450563.677779
2024-07-17 00:00:00,6.598025935236969,280586169.1001256,2589986388.421686
2024-07-18 00:00:00,6.719741178278137,224588029.91783002,2640986959.9394784
2024-07-19 00:00:00,6.438852082411548,179715384.63722908,2527424403.8145037
2024-07-20 00:00:00,6.654969518064555,108355594.6021928,2611805220.664769
2024-07-21 00:00:00,6.996758848748867,98345969.86730923,2734227819.820635
2024-07-22 00:00:00,7.170456389511847,127222774.8846971,2814248795.7369347
2024-07-23 00:00:00,6.611526865588115,38307659.86206158,2594555397.7405133
2024-07-24 00:00:00,6.500183712250983,31716407.405792102,2551409701.14938
2024-07-25 00:00:00,6.230032074625122,23686585.04102899,2447777145.4045987
2024-07-26 00:00:00,6.151026086272804,31928785.69934512,2415263078.993172
2024-07-27 00:00:00,6.790778219362015,112990264.89707123,2664669213.6194263
2024-07-28 00:00:00,6.504123385677651,87033286.62648517,2557244583.7659087
2024-07-29 00:00:00,6.272841208225196,52403106.25047658,2457187606.7337475
2024-07-30 00:00:00,6.171290707733965,72803262.85076217,2425727483.6366224
2024-07-31 00:00:00,6.018259280296266,63805585.320064634,2361288850.45269
2024-08-01 00:00:00,5.759027073546526,79776247.74775942,2262727341.6325264
2024-08-02 00:00:00,5.637821555830412,153689053.51415363,2217282563.152756
2024-08-03 00:00:00,4.933482517783817,107171709.79342619,1933286002.6286852
2024-08-04 00:00:00,4.942622748083226,129959167.91386381,1939778666.480587
2024-08-05 00:00:00,4.542570244420254,114217732.47267157,1788485169.9603374
2024-08-06 00:00:00,4.152049006453142,333341546.8558512,1630286170.3986037
2024-08-07 00:00:00,4.6608261579900905,177170537.26519722,1830972290.2474742
2024-08-08 00:00:00,4.37438680385971,141263969.66069755,1723035238.0600088
2024-08-09 00:00:00,5.042087447309424,156099062.87513068,1972807495.262957
2024-08-10 00:00:00,4.857095967003095,110134260.23969686,1903453398.7023392
2024-08-11 00:00:00,4.897513428920073,57883356.296598814,1924300257.4091852
2024-08-12 00:00:00,4.489538541965915,86824791.78712921,1761961519.2005343
2024-08-13 00:00:00,4.708064837731713,86200962.50441758,1848269667.1001847
2024-08-14 00:00:00,4.832144262126734,79795739.92283352,1895306483.7593412
2024-08-15 00:00:00,4.70503883317973,87575705.29751723,1845697272.9346673
2024-08-16 00:00:00,4.549371997738767,82777925.55007872,1785443720.2434924
2024-08-17 00:00:00,4.4864706836145585,67757944.85125308,1760281943.331797
2024-08-18 00:00:00,4.519941758037309,48421309.01905459,1773880217.0798228
2024-08-19 00:00:00,4.489092099324193,56448244.79411181,1764786704.2249753
2024-08-20 00:00:00,4.5946032023593455,67383378.28902647,1803195130.8313713
2024-08-21 00:00:00,4.497218288408293,78675029.63811092,1766541245.4539921
2024-08-22 00:00:00,4.786301053119601,69519574.05227003,1877812303.822103
2024-08-23 00:00:00,5.045869391050009,104916982.134546,1980298780.1166866
2024-08-24 00:00:00,5.590796478328794,150491821.92199418,2192876506.9468923
2024-08-25 00:00:00,6.183703210149497,181403521.46962067,2424035673.2441683
2024-08-26 00:00:00,6.336427520485652,189055065.3640862,2486790425.327356
2024-08-27 00:00:00,6.15722121276256,163993910.55214882,2416350150.232888
2024-08-28 00:00:00,5.724067317776992,231519039.09416822,2245997416.372569
2024-08-29 00:00:00,5.545179662215089,242108065.51203656,2186287445.5611343
2024-08-30 00:00:00,5.236351124131431,172624007.87485388,2056141636.504479
2024-08-31 00:00:00,5.2541780298578225,117556791.29069425,2062409908.930086
2024-09-01 00:00:00,5.0026842019410545,69048985.79966316,1963418580.513336
2024-09-02 00:00:00,4.84825236366648,113933891.27770329,1903042916.5698283
2024-09-03 00:00:00,5.087794326809908,114795218.85889655,1997514259.590467
2024-09-04 00:00:00,4.711783601528878,89314564.3826517,1857821700.52264
2024-09-05 00:00:00,4.9211084918527686,107370874.07751276,1928455894.8983846
2024-09-06 00:00:00,4.680119785550038,93249406.84908931,1836536311.967974
2024-09-07 00:00:00,4.679547979407662,129234425.48929557,1837359589.3160503
2024-09-08 00:00:00,4.720004029601893,83881609.85426863,1851078653.787447
2024-09-09 00:00:00,4.866551518836977,89505014.32063079,1909471662.0584412
2024-09-10 00:00:00,5.162043945172925,160049561.1568403,2025550693.9161747
2024-09-11 00:00:00,5.265022712666369,144827857.637349,2065715601.1862226
2024-09-12 00:00:00,5.093343739625133,146710463.45026726,1998680228.9820566
2024-09-13 00:00:00,5.242080442545622,119443214.59562577,2059169101.5622714
2024-09-14 00:00:00,5.236802852315782,126624043.38165666,2053898272.6237304
2024-09-15 00:00:00,5.237368178723787,93728650.23931023,2056263953.8877044
2024-09-16 00:00:00,4.955383426600267,201432218.05066356,1943225278.9230206
2024-09-17 00:00:00,4.743086165079055,254652533.11988306,1861474485.0128899
2024-09-18 00:00:00,4.757940813195434,306749572.12417734,1867315846.485571
2024-09-19 00:00:00,4.96034892581921,288318961.16980195,1941589134.740767
2024-09-20 00:00:00,5.1289092594720636,364874347.1733147,2012850036.090553
2024-09-21 00:00:00,5.2670744571497154,348986187.40750754,2067103445.4536626
2024-09-22 00:00:00,5.619474982219764,250462659.30415893,2208276186.214787
2024-09-23 00:00:00,5.629423704586097,358958228.783982,2205127507.26034
2024-09-23 01:00:08,5.703738312320503,358893882.9488844,2238485610.0372963
